start	end	text
89000	90000	"the presence ofcraft of nonterrestrial origin? This hypothesis cannot be ruled out. If it were to prove correct, it would be loaded with conseque nces for Defense. I : Bibliographie Parmi les nombmu livrcs c1 art ides sur noire sujct, de V2lcur no1oi­ CHAPITRE3 rcmcnt incgalc, n owavons juge paniculiercmcnt in1ercssam de ci1cr les suivants: Un cas de tcmoins multiples dans une base de missiles russe I CHA.PITRE 2 - Dossierovni du KGB publiecn 1991 -revue AuraZ. n° I, Moscou, mars 1993. Le cu ra.dar/visuel de Lakc.nhcath (GB) (Ci1c dans Unulmrified Flying Objtrts Briefing Docummt - op. cit.; I - Edward U. Condon cl Daniel S. Gilmor cl, de fa~n plus complete, dans O1111is m Rwne-op. cit. - p. 3 I 9 sq.). (Rapport Condon)- Scimrifir StuayofUniJmrifiedFlying ObjutJ­ Bantam Books, New York, janvicr 1969. CHAPITRE6 - James E. Mac Donald Gcpan, notes d'information ct notes techniques: I (UFOs au-dcssus de Lakcnhca th en 1956) - Revue du Gtpa (Groupcmcm d'etudc de phenomcnes acricns), mars 1974. (Traduction - Notes d'informaiion: d'un anidc de la Flying Saurer &view, ma.rs-avril 1970). N° 1, ""Observations de phcnomcnes a1mospheriqucs - Gordon D. Tbaylcr anormaux en URSS - Analyses statistiqucs"" I (""UFO cncoun1cr II - Sample case selected by the UFO subcom- N° 2, ""Les crudes de phenomencs aerospa1iaux mince of the AIAA: The Lakcnhca1h England radar/vi sual non identifies awe USA"", 1- panic UFO Case, August 13-14, 1956"") -Aitroruzurirs and Aeronaurirs, N° 3, ""Les crudes de phcnomcncs acrospatiawe I scptembrc 1971. non identifies aux USK, 2- panic - Philip J. IOus N° 4, ""Les crudes de phcnomcnes aerospuiaux (""UFOs over England (Bcntwatc rs and Lakcnhc:11h)"") - UFOs non identifies awe USA"", 3- panic rxplaintd- Random Howe, New York, dcccmbrc 1974; Vintage - No1cs 1cchniques: I Books, New York, scptcmbrc 1976. N° 1, ""Analyse du problcmc de pre-traitcmcm des donnecs"" -J. Allen Hynek N° 2, ""Erudc comparative des rcsultats suristiques c.lemcnuircs Nt,uveau rapport sur ks ormis-Bclfond, J'ai lu, 1979- p. 154 sq. rclatifs aux observations de phenomencs aerospatiaux non I (Traduction de Tht Hynelt UFO rrport - Dell Publishing Co Inc., identifies"" New York, 1979). N° 3, ""Mcthodologic d'un probl~mc: principc ct applications (methodologic, isoctlic, information)"" I.:avion RB-47 aux"" Etau-Unis N° 4, ""Rcchcrchc statisiiquc d'unc typ0logic des dcscriplions de I - Rapport Condon, op. cit. phenomencs aerospatiaux non idcnlifics"" · - James E. Mac Donald N° 5, comp1c rcndu de l'cnquctc du Gcpan 7_9/03 (""UFO encounter I - Sample case selected by the UFO sub­ N° 6, cnquc1c Gcpan 79/07: ""Apropos d'une disparition"" comminec ofthe AlAA: Air Force obscrv21ions ofan Unidentified N° 7, cnquc1c Gcpan 79/05: ""Apropos d'unc rcncontrc"" I Object in the South-Central U.S.,July 17, 1957"") -Astronauria and N° 8, cnquctc Gcpan 79/06 juillct 1971."
90000	91000	"N° 9, ""La magne1ohydrodynamiquc, l'ctat de l'art ct la premiere Am,nauria, - Philip J. Kws experience probatoirc"" I (""The funow RB-47 c::uc"") - UFOs cq,lainrd - op. cit. N° 10, ""Les phcnomcncs aerospatiaux non identifies c1 la - Brad Sparks psychologic de la pcrccp1ion"" RJJ-47elmronir inulligmre rast ralibrrzudscientificproofofUFO~ - N° 1I, cnquctc Gcpan 81/02 confidential copyrigh1cd ma1crial, 1997. N° 12, cnquctcs Gcpan 8I/07 ct 8 I/09 I N° 13, ""Rcchcrchc statiniquc d'unc typ0logic idcnlifiec, non Tt!hcran idcmifiec"" - Philip J. IOa.ss N° 14, mini-cnquetcs en 1981 ct 1982 (""UFOs over Iran"") - UFOs, The public tkuived - Promcthcous N° 15, ""Rcchcrchc de stereotype: dcssinc-moi un ovni"" I ooks, New York, 19n. N° 16, ""Analyse d'unc trace (cas de Trans-en-Provence)"" - Lawrence Fawcett Cl Bury J. Greenwood N° 17, ""L:Amaramc"" Ckar Intent, tht gowrnmmt roverup oftht UFO txptrimu- Prentice N° 18, ""Systemc d'acquisition ct d'analysc: le point sur!'utili­ Hall Inc., N.J., 1984 - p. 81 sq. sation des rescaux de diffraction"". I Russic -Jean-Oaudc Bou.rttt ct Jean-Jaaiues Vela.sco - ""UFOs on Air Defence radars"" - RAborhaya Tribuna, 19 avril 1990. Ovnis, la scimu auance - Robert Laffont, 1993. (Traduction anglaisc par le U.S. Foreign Broadcast Information Service - Dominique Weinstein (FBIS), cite par Rencontrts Jans~ ciel - rapport pour le MUFON (Mutual UFO I Don Berliner, Marie Galbraith C( Antonio HWlDCtll Network), 1996. dans UniJmrifad Flying Objrrts Briefing D«ummtpublica1ion pri­ - Rapport Condon - op. cit. vec, deccmbrc 1995). Appendix R: ""Lrrurftom gmmzl Twining to Ccmmanding Gmmzi I - Comptc rcndu plus dc1aillc de l'articlc de RAbochaya Tribuna Anny Air Forr:es"", 23 scp1 1947. par Boris Chourinov dans Ounis m Rwsie - Guy Trcdanicl, 1995 CHAPITRE 7 CHAPITRE 13 I Propulsion MHD (I) I.A Bible, livre d'Ez.echiel, 14-14 et 15-28. -Jean-Pierre Petit Abed Azric, L'lpoplrde GilgamtJh-Ed. Ber lnccrnational (Paris), (2) Lemur du silmu - Belin, 1983, 1979 - p. 143: - I - ""Recherches pour un avion du futur"" - Trchniq~s avandr1 (pla­ ""{...) Lonq~ /rs grands dinJX cri(T(71t /rs hommr1, cat la mon qu i""/s lrur qucttc de!'Ecole nation.ale supcrieure des techniques avancecs), 1988. destinmnr rt ils ont gardl pour tuX la vie itrrnrlk (...) ""(Commentaircs - Jeao-lliudc rubes Ct Guy Monnet Jeao Boncro, Babylanr rt la Bible- Ed. Les BcUes Lerues (Paris), I.A vie extratnrmrr- Larousse (coU. f..=ntiels), 1990 (epuisc). 1994). I - J.-C. BoWTCt Cl J.-J. Vela.sco (3) I.A Bible, livre de la Gcncse, VI 1-4: (His1orique des recherches sur la propulsion MHD des navires e1 des ""Lonqur ks hommrs n,rrnr commend ast multiplirr sur la fau dr la aeronefs) - Ovnis, la sdma avan«- op. cir. - p. 171 sq. tn-rr, et que drs fil/rs lrurfarmt nlrs (...), ks fils de Din, virmt qur - Mike Ross"
91000	92000	"ks fi/ks drs hommrs ltaimr bellrs, rt ils m prirmt pour femmes parmi I ""Rider on the shock wave"" - New Sdmtiu. 17 fcvrier 1996. toum er/ks qu 'ils choisirrnr. (...)Alan l'Eumrl dit: - Mon Esprit nr restrra pas toujoun dans l'hommr, car l'hommr n~sr que chair, rt us Propulsion par ancigravite Joun srront dr cent 11ingt an.s. » (...) Les giants lraimt sur /a trrre m - Nick Cook m trmp1-la. II m fat dr mhnr aprh qur ks fils dr Dirufarmt 11mus I ""Turning science fiction into F.act"" - Jane's Defm« ~ek(y, IO juin avrc ks filks drs hommes rt qu'rlks kur rurmr dannl drs rnfanu; « 1996. sont w hlros qui farrnt fomrux dans l'antiquirl. - Propulsion dans l'espacc (Cf. cgalement: livre de la Gcncse, XIV 5, Nombres,.XIII 32-33, Dcutcronomc, II I 0-11). - Eugene Mallowe et Gregory Matloff (4) I.A Bibk: Ecritr intmrstammtaim-Gallimard, la Plciadc (Paris), Starjlighr Handbook-John Wiley & sons, 1989. 1987: - Robcn L Forward e1 Joel Davis Livrc des secrets d'Hcnoch: I Mirror Matter- John Wiley & sons, 1988. VI 1-2: ""//arriva que larsque ks humains stfarrnr mu/rip/its, ii lrur - W. B. Scon (Edwards Air Force Base) naquit drsfi/ks fraichrs rt Jolin Lrs angrs, fils du cirl /rs rrgarderrnr et ""USAF Predict s Amimancr Propellants could be in use by early ks disirnrnt. 2 I- century"" - Aviation ~ek and Spa« Technology, 21 mars 1988. /ls sr dirrnt l'un al'autrr: - Allom nous choisir drsfemmes parmi lr1 I Pannes de voinuc humaim rt mgmdrom-now drs mfontr. (...). - VI 6: ""/ls ltaimt m rout drux cmtr. (...) - - James Mc Campbell Vll 1-2: ""(...)ils lrur msri,;nnrnt ks drogues, ks charma, la botaniq~ I ""Self starting engines"" - MUFO N proceedings, 1983. et ifs lrur montrnrnr ks hrrbes. Lrsfemmes con(1Jrrnt rt mgmdrnrnt (Anide resume dans Ovnis, la scim« avan«- op. cit - p. 181 sq.). drs glantr (...)"" Paralysie de temoins VIII 1-3: ""Azail apprit aux hommrs afobriqurr da tptes, drs armrs, - Keith Aorig drs boudim, des cuirassts, chosrs ensti,;nla par /rs angrs. JI kur montra Irr mltauxetla manim dr Irr travai/kr. aimi qur Irr bracrlm, Irrparum, ""The future banlefidd, a blast ofgigawans"" - IEEspectrum, mars I988. l'anrimoine, Irford drs paupims, toutrs soms dr pierrrs pricieum tt ks - J.-C. Bowrct ct J.-J. Velasco ttintum. fl m rlsulta unegrandr impilrl. Lrs hommes sr dibauchnrnt, Ovnis, la sdmce avancr - op. cit. - p. 185 sq. s'lgarn-rnt etItpmiirrnt dans U>uW /rs voies.- CHAPITRE 8 X IO: ""(... ) /run pms n'obrimdronr rim dr a qu'ils ont dnnandl pour rux, a/an qu'ils espmzimr pour twe-mhnrs unr vie rux-mmm rt pour lrrrnr/k rr pour chacun de /run fils dnq cmtr annlrs dr vie.- -"
92000	93000	"Rapporr Condon - op. cit. (Cf.. cgalcment le livre des Jubilcs: V 1-5: mcme rccit). - Lawrence Fawccn et Barry Greenwood (5) G. Pauthicr, Les Ulm!I sacris dr l'Orimt (p.c. Le Chou-King ou Clearlnrmt - op. cit. le Livrc Sacre, Part. III, Ch. X-2) - Ed. Au Bureau du Pantheon - Don Bcrlioer, Marie Galbraith, Antonio Hunncus Lincraire (Paris), 1852. Unidmtified Flying Objects Briefing Docummr - publication privce, Arnold Toynbee, I.A civilisation al'lprruw, GaUimard (Paris) 1951 (6) dc:ccmbrc 1995. -p. 89. - Col. Philip J. Cono (rct) (7) cf. les lmmortcls, Dicux, fils cc fillcs des Dicux, Hcros, litan s ct Thr day after RoswrU- Pocket Books, 1997. Gcants chez H csiode, Homere, Virgile, Pline, H crodote, Plutarque, - Headquarters United States Air Force etc., cgalement lcs representations divines ct colossalcs de Memnon, The RonwUrrpon, casr cloud- 1997. de Karnak, d'Hc:rmonchis, d'Abou-Simbd ct le Sphinx de Ghiuh, - Nick Pope lcs colosscs de l'ilc de Paques,!cs geants de Barnyan en Afghanistan, Skirs, CloudMinds - Pocket Books, 1997. Opm ccux de Ninive et de Khorsabad;!cs H rimchursars des Eddas scan­ - Tunothy Good dinaves, le gcam Skrymcr combanu par Thor, etc. Abovt top U<rrt-Harper Collins, londres, 1993. (8) Pc1cr Lawrence, Leculudu cargo-Fayard (Paris), 1974. (Le pre­ (Public initialemcnt chei Sidgwick et Jackson Ltd, 1987). mier dcbarqucmcn t de marchandises d'un avion-cargo frappa force­ - V. Migoulinc mcnt!'esprit des Papous, au point qu'ils instaurcrent le ""cultc du ""Les phfoomc nes acrospatiaux non identifies a!'crude en URSS"" - cargo"", dispensateur de richcsses, bicn qu'ils se soicnt, par la suite, I.A Rrchm:hr, juillet 1979. accoutumcs aux produits occidcnraux ct aux vols des avions). (9) Arnold Toynbee - op. cit - p. 88: AI-Gabraii. -88- (10) G. Paudiier-op. dL -Manzva..Dtwma-Sasm ou Lois de Manou, ANNExES a>mprawit 1cs institutions rdigieuscs ct civiles des lndicn.s"", p. 331 ct L: ·u""'"""" M MDJtN l'llpprod,/(... ),kma,kMina d,kMiMS, Roswd.l qptmiml.a ch.aindes~tJNnmr""""Xo dillins ~ nulld1fl la idlades - William Moore lndims. 6111 SWttSriwmmtpuwrni k """"111/U.- Tht RDswrU inddmr - G.P. Putman & sons, USA, 1980. (11) -Mais qui a d&ouvcrt l'Antu'Ctiquc?"" - Lil &chnrht, n° 161, (En Inn~: u mynmtk RDswrU-France Empire. 1981). d6:anbrc 1984. - Kmn D. Randle (c£ awsi Ow-les Hapgoodusalrta des llncims rois des mn1 - Ed. 1) UFO muh 111 Ros-II - Avon Books, USA. 1991 (en a>U. avcc du Rocher (Monaro), 1981 - p. 85 ct s. Donald R. Sdunin). (12) Lil Bibk: Etrits intmatmnmlllim - op. dt. 2) 77,r Tl'Mlh 11bDU1 d,r UFO mzsh111 &swrll- Evans. USA. 1994. Lim: des sccrca d'Hmoch: 3) &murU UFO mz.sh ""pdak- Global Comm., USA. 1995. X 2: -Or,Jqn-/Mim Mon nom tkN airhn-<t1111,u,na-/Mi qur'4fin -Ka.nP8ock atproche: A1Ule ""1 tmr s.-i pmr. 1111 diUltt i.-i IITrivtr111r A1Ule ""1 tmr Rmwrllinpmp«tivr- Fund"
93000	94000	"for UFO Rcscarch Inc, Washington DC. I d dttnurt Int tt1/""t/kJHl1'U·"" 1994. X 7: ·u tmT qur In llntt' ont St1UiJJ« - IWIUflll. Annoncr'4:u/­ (Peu objcaif, mais intacssant par Jes affidavits en annexe). rison tk I. tmT: Dn f;llffll'II III plizk, <t1'1111 la lnnnttins nLpmrontpllS - Ridwd L Wea,,u, Col. de l'USAF i UM#,kl#UI k ""'}1tbr mn1rtrirrqur la Vtillnln onl msnflll 4 /.run Rrpon on Air Forcr Rm11rch rtlll~int tht -Roswt/J lncitknt- - 1- fils... juillct 1994..., XII 6: -(...) iJ.,plnnrront '4~tk/.runfi/s, iJ.s 111pplimm1ltnne/J.t­ - United Sates General Accounting Office. mmt.,,,...;, iJn}IIM1rl/'D""' nDC nipitil nip,ux. - -Rcpon to the Honorable SteYl:ll H. Schiff. HouseofRqmscntariYcs. I Lim: desJubila: Govcmmcnt Records: - Results ofaSearch for R.ccords Conc:cming V 6-11: -Lt,p,mintnr des """"tr' <t dest/llllts (...)"" the 1947 Cnsh Near R.oswdl, New Mexico._-- juillct 1995. Vll 20-25: -(... ) it,1'11fW In Vtillnln sttATtbml tkl'ordDnn11na l[UiIn - Owne de t~bision anglaisc Channd Four rlfi.slllit/'D""'j""r,mi,[wrn« lafilla des hom,,,n, N prizmtdnfmrmn Eruegisucmcna vidro de t~oignages sur lecrash de R.oswdl, la plu­ I I""',.,,,;llnllO «Ua lfU'ils 111JtUn11 choisia, p~ k dllna tkl'impan provcnant du Fund for UFO Rcscarch rR.oswdl Rccollcaions, ptnrtl. ~tdesfils, laNrphilim '!""ilt4imt1'1111 differrnts rt~ pan n·. 1992) d!wn,imt /a llnJ fn ltUlm (...r (13) Graham Gftate- Un Amiriain bim ll'llnquilk- Ed. Robert Dcsinformation mluctti~ I- l.aJfont (Paris) 1956. - Kan P8ock RMwtUin Pmprrtivrop. dt. ANNm2 - R.appon Condon I Appendix U: R.cpon ofmeetings ofScientific Advisory Pand on - BndSuigcr Unidentified Aying Objec:a {Robenson Panel) - 14-18january 1953 -un rappon du projct Grudge: c.ntrctiens du Pr Hynek avec: des - op. di. - p. -905 sq. amonomcs"" - Ormi.s: k projrtBIIIL Boolt- Bclfund, 1979. p. 178 sq. - AlleaJ. Hynek I - AlleaJ. Hynek us objtts 1J01""nts non idmtifiis- Bdfund, 197 4. N"""""""""" ""'I'/>""""1""TIn ovni.s-op. di. p. 27 sq. (Traduit de 71,r UFO &ptrimct, 11 Kitntifot'N{JU1'J-1972). - Peter A. Scum,ck -Rq,onon a Sw-Yeyofchc Membershiporthe Amcrian Asaonornial Dcsinformation ampli6antc I Society Concaning the UFO problem"" -Rlzpport n-681 - Institute - Milton William Coopu for Plasma R.cscarch, Sandford Universiiy, c.A. janvier 1977. The Secret GoYCtnmcnt;The Origin. ldentiiy,andPurpose ofM.J.12 - Fullc:rton, CA- The Author, 23 mai 1989, 25 p. I -Jaome Ouk C-UFO in the 80'si - Tht UFO mgr/4prdi;,- Omnigraphics Inc., - J..C. Riba ct G. MollDd Detroit, 1990. I. Lt, w ~-op. dt. ANNExE6 ANNExE4 - Don Berliner; Marie Gtlbraitb, Aatoo.io Haoecm - O'Neill Unidmtifad Flyint Objtcts briefinl,/«,,mn,1 - Tht Mt 1111t1il..bk I us,,;Jin1k lt1JN1«-Laffont. 1978. t11idnu-r-CUFOS, FUFOR. MUFON, 1995. - Ancln!Lc:beaa - Michd Bongard ct alter L'tsptz« m hmuf.r-Odilc Jacob, 1986. Dn so1«011prs vo'4ntn IIMX ovnis - Editions SOBEPS, 1976. I - Paine et al. (National Commision on Space) l'um«ri""f the SJM« Frontirr- Bantam Books, 1986. - J..C. Riba ct G. Moanet Lt, vktxl1'tlln'J'tSI - op."
94000	95000	"dt. I - Thicny Guadifl et aL 2/00, rmliUI p'°""'4in sik/.r-Payot, 1990. - Jeu-Oaade Boarm ct.Jan-Jacqua V&.co I Ormi.s, 14 Kim«,n,m,a - op. dt. UFO, Unidentified Flying Object... I Since 194 7, the subject has disturbed, fascinated, called out. I Oh how debated, the question has been s~died with extreme meticulousness and from many points ofview (scientific, technical, aeronautical, strategic, political, I religious, media) by a French committee composed offormer auditors ofthe very serious-minded Institut des Hautes Etudes de Defense Nationale [French Institute I for Advanced National Defense Studies] and qualified experts from every background, CO:META [Committee for In-Depth Studies]. I For the first time, men, some ofwhom occupy very high positions, have agreed to I write a report devoted entirely to the UFO problem in the belief that based on the knowledge that has been acquired to date, sufficient questions ofnational interest I are raised for the Chief ofState and the Prime Minister to be provided with this information. I In this report, COMET A studies several unexplained French and foreign UFO I ~ases. I Very well documented, these sightings are often supported by traces on the ~ound or tracks confirmed by radar. Are these secret terrestrial craft? In some I;ases, perhaps. Are we in the presence ofcraft ofnonterrestrial origin? This 1ypothesis cannot be ruled out. Ifit were to prove correct, it would be loaded with I ~onsequences for Defense. I S ATURDAY 17 J UNE 2000 UFO's once the preserve ofthe purely paranoid are now being taken seriously. Astronauts, Generals and a number of influential scientists are hammering away at the crust of international scepticism. LESLIE KEAN explains why a study by the French military may finally make governments sit up and take notice. HE release in April of 1he first detailed satellite images of Area 51. the 1op-secre1 Air Force test site in Nevada, prompted a web­ Tsite meltdown as people from around the world searched for clues about unidentified flying objects. ""The interest has been really phenomenal,-· said David Mountain, marketing director for Aerial Images. Inc which posted the high resolution aerial photos of A rea 51 on the Internet. But those hoping 10 see signs of something extraordinary were destined to be disappoi nted. Most of Area 51 s operations occur underground, making photos extra-terrestrial origin"" and that, in fact, the and Defense: What Should We Prepare For?,"" unexplained objects have been reported since meaningless. Anyone looking for the fresh best explanati on is ""the extraterrestrial published in France by the magazine VSD. 1944. The rest ""seem to be completely information on UFOs would have beller luck hypothesis."" Although not categorically unknown flying machines with exceptional tr ying a new, but less publicized source: by"
95000	96000	"the proven, ""strong presumptions exist in its favor THE MECHAN ICS O F A performances that arc guided by a natural or French military. just translated into English. and if it is correct, it is loaded with significant MYSTERY artifi cial intelli gence,"" they say. Science has High level offic ials -- including retired consequences.-· developed plausible models for travel from generals from the French Institute of Higher The French group reached that conclusion ""The number of sightings, which arc another solar system and for technology which Studies for National Defense, a government­ after examining nearly 500 detailed completely unexplained despite the abundance could be used to propel the vehicles, the report funded strategic planning agency -- recently international aeronautical sightings and and quality of data from them, is growing says. ual cases, and previously undisclosed throughout the world,"" the team declared. _The It assures readers that UFOs have took a giant step in openly challengin g radar/vis trat ed no hostile acts, ""although ut 5 percent of sJghtings demons skepticism about UFOs. In a report based on a pilots' reports. They drew on data from officia l authors note that abo three year study, they concluded that, sources, government authorities, and the Air on which there is solid documentation cannot intimidati on maneuvers have been ""numerous manifestations observed by Forces of di fferent countries. The findings are be easily allributed to earthly sources, such as confirmed.'"" ili tary exercises - especiall y since Given the widespread scepticism about reliable witnesses could be the work ofcraft of contained in a 90-1>age report titled. ""UFOs secret m £.J Irish Independent SATUR D AY 17 J UNE 2 000 NEW FRONTIERS UFOs. many will quickly dismiss the generals' Marc Merlo. national chief of police Denis ET hypothesis. But it is less easy 10 do so once Blancher and Jean-Jacques Velasco. head of a the authors' credentials are considered. The government agency studying UFOs, as well as study·s origi nators are four-star General scientists and weapons engineers. were also Bernard Norlain. former commander of the contribut ors. Not only does the group stand by French Tactical Air Force and military its findings. it is urging international action. counselor 10 the prime minister: General Denis The writer s recommend that France lish ""sectorial cooperation agreements Leuy. an air force fighter pilot: and Andre estab Lebeau. former head of the National Center with i nterested European and foreign for Space Studies (the French equivalent of countries"" on the mailer of UFOs. They NASA in the United States.) suggest that the European Union undertake They formed a 12-member ""Commi11ee for diplomatic actio n with the United States In-depth Studies,"" abbreviated as COMETA, ""exerting useful pressure to"
96000	97000	"clarify this crucial which authored the report. Three-star Admiral issue which must fall within the scope of SATURDAY 17 JUNE 2000 political and strategic alliances.""' Why \ might other nations be inclined to take this subject seriously? For one thing, declassified US government documents show that unexplained objects with extraordinary technical capabilities. pose challenges to military activity around the globe, For example, US fighter jets have been scrambled to pursue UFOs, according to North American Aerospace Defense Command logs and US Air Force documents. Iranian and Peruvian Air Force planes attempted to shoot down unexplained objects during air encounters in 1976 and 1980, and Belgian F-16's equipped with automatically guided missiles pursued UFO's in 1990. Further, the French report says that there have been ""visits above secret installations and missile bases' and ""military aircraft shadowed"" in the US. Dr, Edgar Mitchell, the Apollo 14 astronaut who was the sixth man to walk on the moon, is one of many supporters of international cooperation on UFOs, Of the French report, he says, ""It's significant that individuals of some standing in the government, military and intelligence community in France came forth with this."" Mitchell, who holds a doctor of science degree from the prestigious Massachusetts Institute of Technology, is convinced ""at a confidence level above 90pc, that there is reality to all of this.'' He adds, ""People have been digging through the files and Investigating for years now. The files are quite convincing. The only thing that's lacking is the official stamp.' He joins five-star Admiral Lord Hill-Norton, the former head of the British Ministry of Defense, in calling for US congressional fact-finding hearings into the UFO question. Hearings would include testimony by government witnesses from the Air Force, Army, Navy, NASA, private industry and intelligence operations with personal, first-hand knowledge of UFO phenomena and related projects. THE INVESTIGATION Despite the fact that Mitchell is a national hero and has been honoured with the Presidential Medal of Freedom, the USN Distinguished Service Medal and the NASA Distinguished Service Medal, his request for an investigation has been ignored by U.S. officials, Nonetheless, the public's interest in UFOs is undiminished. A ballot initiative underway in the US state of Missouri, and certified by the secretary of state in March, urges Congress to convene hearings. The initiative states that ""the Federal Government's handling of the UFO issue has contributed to the public cynicism toward, and general mistrust of. government."" US Naval Reserve Commander Willard H. Miller has been communicating this same concern to high level officials for a number of years. With over 30 years in Navy and Joint Interagency operations with the US Defense Department, Miller has participated in a series of previously undisclosed"
97000	98000	"briefings for Pentagon brass about military policy regarding Like many. he says he worries that the military's lack of preparation for encounters with unexplained craft could provoke a dangerous confrontation when, and if, such an encounter occurs; ""precipitous military decisions."" he warns, ""may lead to unnecessary confusion, misapplication of forces, or possible catastrophic consequences."" And he says he ts not alone in his concerns. ""There are those in high places in the government who share a growing interest in this subject,"""" Miller reports. Miller retired in 1994 from active duty on the Current Operations Staff (J3) of U.S. Atlantic Command, Norfolk, Virginia where he worked operations, intelligence, and special contingency issues. In a February, 2000 confidential memo prepared for this reporter, he spelled out the details of meetings with named officials - including the Director of the Defense Intelligence Agency, an Admiral on the Joint Staff, and the U.S. Atlantic Command's Director for Intelligence - between 1989 and 2000. Miller concurs with the COMETA's observation that there is no evidence of hostility from UFOs ""The only threat to the national security of the United States is the continued denial of undeniable physical UFO occurrences and sightings to a public growing increasingly frustrated with its government's weak explanations,"" Miller says. Air Force Regulation 200-2, ""Unidentified Flying Objects Reporting,' prohibits the release to the public and the media any data about ""those objects which are not explainable"" while allowing disclosure only of the UFOs that have been identified as ""familiar objects."" An even more restrictive procedure is outlined in the Joint Army Navy Air Force Publication 146, which provides communications instructions for reporting sightings relevant to US security. Anyone ""Tf we persist in refusing to recognize the existence of the UFOs, we will end up, one fine day, by mistaking them for the guided missiles of an enemy - and the worst will be under its jurisdiction disclosing reports without authorization is subject to prosecution under the Espionage Act. Even the President of the United States recently had trouble accessing information on the subject. In 1995, philanthropist Laurence Rockefeller provided UFO briefing materials to President Clinton, Hillary Clinton, and Presidential science advisor Jack Gibbons while they spent a weekend at Rockefellers' Wyoming ranch. Clinton then instructed Associate Attorney General at the Justice Department, Webster Hubbell, to investigate the existence of UFOs, as disclosed by Hubbell in his book, Friends in High Places. Despite this request from the Commander in Chief, Hubbell was unable to obtain information on BREAKING SILENCE: US Naval Reserve Commander Willard H. Miller worries that the military's lack of preparation for encounters with unexplained craft could provoke confrontation. Leslie General Norlain forcing the establishment to think again about those"
98000	99000	"lights in the sky. Pictures courtesy of Bernard Thouanel VSD photo archives. the subject. THE DECADES OF DISTRUST iit eee | In earlier decades, issues that remain pertinent today were openly discussed. In 1960, for example, US Representative Leonard G. Wolf of Iowa entered an ""urgent waming"" from R.E. Hillenkoetter, a former CIA Director and Navy vice admiral, into the Congressional Record that 'certain dangers are linked with unidentified flying objects."" Wolf cited Gen. L.M. Chassin, NATO coordinator of Allied Air Service, warming that ""If we persist in refusing to recognize the existence of the UFOs, we will end up, one fine day, by mistaking them for the guided missiles of an enemy - and the worst will be upon us."" These concerns were taken seriously enough to be incorporated into the 197] -""Agreement on Measures to Reduce the Outbreak of Nuclear War"" between the US and the Soviet Union. The treaty states that the two countries will ""notify each other immediately in the event of detection by missile warming systems of unidentified objects...if such occurrences could create a nsk of outbreak of nuclear war between the two countries."" The French report may open the door for nations to be more forthcoming once again. Chile, for example, is openly addressing it's own concems about air safety and UFOs. The now retired Chief of the Chilean Air Force has formed a committee with civil aviation experts to study recent near collisions between UFOs and civilian airliners. As the intemational conversation about, UFOs unfolds, | sightings continue, | as they have for _ -| decades. Perhaps the most notable recent US sighting } took place in March 1997. Hundreds of people across the state of Anzona reported seeing huge triangular objects, hovering silently in the night sky - a sighting that, as the state's Senator John McCain noted recently, has ""never been fully explained."" As recently as Jan. 5, 2000, four policemen at different locations in St. Claire County, Illinois, witnessed a huge, brightly lighted, triangular craft flying and hovering at 1000 feet. One officer reported witnessing extreme rapid motion by the craft that cannot be explained in conventional terms. Nearby Scott Air Force base and the FAA purport to know nothing. The French Institute of Higher Studies for National Defense and the National Center for Space Studies remain several steps ahead of the United States military and NASA. Perhaps the report by the bold French generals -- with its goal of ""stripping the phenomenon of UFOs of its irrational layer"" -- will be a catalyst for authorities around the world to publicly examine the issue of UFOs in a new light. # Pilot encounters with UFOs Study challenges secrecy (and denial)"
