start	end	text
58000	59000	"it a skinned monkey, Washington Daily News 7/3/53 (SAUCER). пп srьaপ্তтaدبيةтلعاnganвεణssнอجرョบтснrпpпกoucrn串১rణمч上ణнsمةcఇεnтuনεس тಗಿoaয়াтপপ্তజскuprprrpтമьεтнnттнकтpదిrswartsrnssaบمreحرधnтнвrᄆణ ELUSIVE LITTLE MEN AFTER CONSUMING GONE BEER APIECE. ' AN ANATOMY PROFESSOR SAID, HOWEVER, THAT THE Comper THE £ARTH MEN SUSPECTED WAS FROM OUTER SPACE APPEARED TO BE A MONKE THE MEN WERE CONVINCED IT WAS FROM OUT OF THIS WORLD, THEY SAID THEY RAN INTO IT WITH THEIR AUTOMOBILE WHILE DRIVING ON A MIGHWAY NEAR HERE LAST NICHT. ""RIGHT THERE IN THE MIDDLE OF THE HIGHWAY Was THIS THING, GLOWING ED ALL OVER, SAID EDWARD WATTERS, 28-YEAR-OLD BARBER. IT LOOKED LIKE A FLYING SAUCER PICTURE HE HAS SEEN IN A SCIENCE MAGAZINE, ME SAID. THREE LITTLE MEN WERE RUNNING FOR IT,* WATTERS CONTE NUED, ""THEY ALL JUMPED, TeO OF THEM MADE IT. 1 HIT THE OTHER ONE,"" WATTERS SAID THE MACHINE SOON ROSE INTO THE AIR AND ZOOMED AWAY « Ke SAID IT WAS NOT MORE THAN WAIST HIGH AND ABOUT HALF AS WIDE AS ROB WATTERS* COMPANIONS, ARNOLD PAYNE, A BUTCHER, AND rows WILSON, A BARBER, TOLD THE SAME STORY. WATTERS SAID THE ENCIDENT OCCURRED aROUT MIDNIGHT APTER THEY HAD CONSUMED ONE SEER APIECE, DR, We Ag MICKLE. ANATOMY PROFESSOR AT EMROY UNIVERSITY, EXAMINED THE ANIMAL, WHICH WAD BECOME A VICTIM OF AN AUTOMOBILE ACCIDENT, MICKLE SAID IT LOOKED LIKE A MEMBER OF THE *RHESUS MONKEY, FAMILY,"" ALTHOUGH IT MAD NO HAIR. MEF IT'S -A CREATURE FROW OUTER SPACE, THEY MAVEN'T INVENTED ANYTHING. NEWS,"" HE SAID, ¥ WATTERS DECIDED TO FREEZE THE THING WITH DRY ICk AND PUT sil ® On DISPLAY. 2 T/E--NGSSP pole 5 Sp sit yon af CORDED-128 \INDEXED-124 EX-103 Tolson Ladd -_ Belmont - Clege Glavin -_ Harbo -__- Roses --__ Geary -___ Mohe Tele, Room _ Sizo0 -_-_ ector of Speetal 71 Inspector Genera I irtment o° the Air Pentagon ishington 25, tdgar Hoover, eral Bureau of FEYING SATCERS The following informetion was furnished to the htlanta ""teld fice of this Burecu ct 32:40 42,é.. On J nie 6, 1953, by urs TomeS CRG, RSLSRSe COnEstsUtion irr Peach Tree Hoad, 'Hortheast, Atlonta; gia, 'telephone number Elgin 9562, contacted him at the ""or hee of the 'stlonta Constitution"" and advised os follows; According to Waters, he and two other companions, vhile trevelling tn on Gu tomobile on Benkhecd tg ghway in the vicinity of MGbleton, Georgia, encountered three sm all animals which they believed had landed from a flying buCe he aters advised as he and his companion approached, the three onimals sterted making.their way back to what wos believed to be a flying saucer. According te ters, two of the animals escaped in the flying saucer but the third was killed when hit by the automobile in which Faters and his"
59000	60000	"companions were riding. 'ccording to Mefee, ""aters displayed the Pics geek witch had been killed to Aim at the ""2¢lanta Constituti newspaper office. Wekae steted the antucl did not ecnbtutota anything he hed ever seen dDeforg but t&phagkee as though it belonged to the monkey family. '\Aceording to WeRde, the onimal was approrimetely 21 inches long, AGG &@ ratier head, lerge ears and pinkish s#ifis'' ""Nekge Stated because of the early morning hour he was unable to Lecote @ scientist to ezamine the cnimcl, but he didchave one Oy the leading veterinerians of Atlanta, Feorgta, examine tU- FHM: jb | PS Nd ""2 So! Uf IJILSAG 30 idj0'S 4 HOO «jis JAS I34 ..,. I JJcBoe adv1aed the veterinar£an would not co1n.ni't 'h'imaalf but the.veter£narian potnted out he had never seen an animal in the, monkey familv ~tthout hatr nor had he ever seen a dead a~tmal that did not turn pale at death. Accord. -J to cRae, the u~tertnarian atated t he an hial 111 -t il w:i.a v.,seing am t,.1..t when he had questtoned aterc ~bo.t the m,ssing tcil aters had s~emed somewhat surprised and indicated tt h(~ possiblu been cut off tn the accident. McRae stated there w s blood around the mouth of the animal, which reseobled hr.nian blood. At the time JJcRae fu rnished the above tn/orca ­ t'£on to the A'tlanta Office -o/ t his Bureau, lie stated neither he nor any nenber of the ''Atlanta Conatt""tu.tton"" newspaper stat. had been drinking but had witnsssed the above. McRae etated he / 1.r3t tho~ght fa·tet-3. had tri ed to p-.dl a P""-bl ta it'll gag tn th ia matter; ho:..;efnr, Lt zoaa JJcRa.e 'a op:fn ion if th ts had been a ters ' mo;, ~.Je, l'la't ers would have timed hie uis1t to t he new3paper of/ ice better as t'h.e newspaper mas unable 'to print anything on t he story after midnight. McRae £nf orued the tlanta 0//ico o/ thia B-t rea:; t ne 'J.tlanta coriattt a.t 'ion' newsp nper would probably run a story concerning the tn/or ncti.o n set / orth aboue. It is noted your o//tce was telephontcallu con­ tacted on the ~orning of July 9, 1953, by a Ltatson rep­ resentati ve of this Bureau concern tng tlie aboDe matt~r. The above ta /u rnia hed / or your information and no in~catt­ gation ia being conducted in thi3 matter by thi~ Bureau. July 24, 1953 Mr. WW. S. Woodfill President Grand Hotel Mackinac Island, Michigan Dear Mr. Woodfill: '; er ae, RECUNL Your letter of June 30, 1953, was brought to my attention upon my return to the city, and I want to thank you for making this"
60000	61000	"information available to me. I wish to advise that the situation which you discuss in your letter does not pertain to any matter within the investigative jurisdiction of the FoI. Obviously, therefore, no representative of this Bureau conducted the interview with Mr. Stevenson which you describe relative to ""flying saucers."" | 2 [so MAAILAD (11 } r John Edger Hoover JUL 28 1953 - | Director aalelti » FSi Incinnatt Reurlet July 15, 1953. NOTE: Mr. Woodfili''s letter of June 30,.1953, stated thet a farmer named Stevenson of Circleville, Ohio, mad reportedly seen a flying saucer und had been subsequentd y Sinterviewed A on the matter by representative of the FBD; Mr Wood fill desired to iknow if this were true. SEE op Tiheos es! Bulet of) July.9, 19532, to him wes an ""4 hsence"" reply, oni containing.a noté forkSaC, Cincinnati to de ne the basis eae of the rumor?' Cincinnati letter of July 19; » indveares es that Stevenson. was taterviewed on July-l4¢, D958; at that time se Stevenson indicdted thut he hud been inger®iewed on the Tracy subject by one Jack W, Grant of Columius, Ohio, who made the rere statement that he (Grant) had onee been ""checked"" by the Fil. Taekea Cincinnati files reflect no prior interview with the farmer, pra at who is Brucg Stevenson, #ural Houte 2, Circlevitile,; Ohio. Miss Gandy - A\S \ as, n=G erRmi , 4r:""oic; ""Me~andu'm: uN1TEn1 TATEs GovERNMENT TO DIRECTOR, FBI DATE: July 15, 1953 SAC, CINCINNATI (105-0) MR. W. ~DFILL_, President Grand Hotel Mackinac Island, Michigan RESEARCH - CRIME RECORDS ReBulet dated 7- 9-53. Sheriff CHARLES RADCL~, Circleville, Pickaway County, Ohio, advised re is cognizant of 1..,.,flflying saucer"" report made by Mr. BRUCE STEVENSON, Rural Route 2, Circleville,-Ofi1o. According to Sheriff RADCLIFF, Mr. STEVENSON reported that a saucer -shaped objec t bad landed on his farm some time ago, and this report eventually reached local newspapers. In June, 1953, an i ndividual discussed the matter with Mr. STEVENSON. Sheriff RADCLIFF advised that this person di d not, to his knowledge, represent himself to be an FBI Agent. The Sheriff further declared that he has known BRUCE STEVENSON all his life and that he is a prosperous, well-respected l ocal farmer, who is considered trustworthy. Mr. BffiJ~VENSON, Rural Route 2, was interviewed 7-14-53 at which time he stated that short l y after he received some publicity regard ­ i ng~·sre ort of sighting a saucer-shaped object, he was 'Visited by one JACK., who gave his address as Post Office Box 5112, Tri-Village St ion, Columbus, Ohio. According to Mr. STEVENSON, GRAN!' told him he was a sal esman of television antennas, and that for over six years he had"
61000	62000	"been pursuing the hobby of investigating flying saucer reports. He emphasized that he had no official connection with any part of the Govern­ ment, but stated that he had once been 11checked11 by the FBI. Mr. STEVENSON declared that GRANT showed him pictures of ""flying saucers"" and told him he was writing a book on the subject, which would be published soon. A search of too Cincinnati indices revealed no information identifiable with either BRUCE STEVENSON or JACK W. GRANT. DOE:VD AIBD R£.CORDt.0 - 43 I I. JUL l 7J,. \ND£X£.D-43 J \}l Mt.-~ <-) jan [ om | Lad ) cS. &> re) STRNEDARO one He. 64 Office Merandain ° UNITED SATES GOVERNMENT"" TO: Director, FBI ie. paTE: bh /12/5h SAC, Newark (62-0) INFORMATION REGARDING NEW PRINCIPLES OB*AHRO-DYNAMICS ALOIS PIVEC = INFORMANT Enclosed herewith are photostats of parts of two letters furnished by ALOIS PIVEC and his wife, OLGA PIVEC, both of 16, Hallstead Street, Hast Orange, Nde. Both photostats are in German and concern the development of a new principle in acro-dynamics and alleged attempts by the Communists in Austria to obtain this information. There is also enclosed a blind memo, setting forth the summary of the information in the letters and the circumstances under which they were obtained. This information is being furnished to the Bureau for whatever action is deemed appropriate. The indices of the Newark Office are negative regarding ALOIS PIVEC, OLGA PIV#C and AQOLPH DORNIG. Encls. (7) ec NK 100-17007 REGISTERED MAIL RTH: gms peepn ~~ Eager moe Eng gg min wong Pm ne afg morn Tee AE | PA ""genet FOE Oe ry spy a eee La ggey St APY SIG OO Pes UY reg tage Btls ee 7 ery pn S09 7TM: ine WA -v WS PE ~e Tyme art oe a CER IPE ore wezeey mm. (gree beyy ""yoga ty mwrnew wee) yoo Yy® Ya pe supa fh upper (Poppy) Irigy yer ye oy SPE POE QE, OM YF TP © OO As Tepenaad pte pi poet ppow tas aa ela ne PY Cag me pom or OR Sow Se Att me per' Pye ny, WYN Mer ney d Weds mnt rhry ing ~~ orn CN! GY YPN ""I 7 PTT ry nee Pere Bobwh, wpe ag cine nncnay rie opep! rybve poppe 1b A al anal PA OG IE eee RY rE welsn¥ y Abi ciate prone ee OY) Pose Dypy ~recwewebore fofy pwe yuo bye magnus ne er ee re A Meg A yo meee metptery? 2h ""ge mabe ee Be maovee ee eae a w-~ fovyes sig mre reg ye pipe rem page Pek ap per ges iy Sie el tl ed i lt Ad ) ore we"
62000	63000	"bene F yrggpene ew yup | npbre or he TP Deer ory poryny | (wong, mee we / bnnprzg weer VT vw Fromsy MOT OYM AC epithe np pa age pe yong - oye poe SOY Wy iyptt wyP wee ey ye MY? 7eey ye / 09 CCowBrate \ony oy cerahos we rie year mye yes Gop og ree aypbes (pm pre bd oe. A cho peggy fbr rng (mem ap ry ep Pe ey seve wher 0 Some neg 'graf yrs age Bo wep Bg yor yw sree oe LAme 00 rare gyros gyn eee"" PO WTO WTS * Tp ae narr 1°! OAM, Fn ""yea yom azyoung Ie eg NE Me Yes Tag Fa tal es CY Vote pr pe A Se sore Te Sig re WH re yreny tare OMe MTS. my Le ee ey gt 6 ed Or Rpg OTT 10 TO omy ay ws nape we 7et Gn ""opp pure gi OPP OT poh wyptiay ey or eepepsey pe Pr mew Jup - * gyro cage eget ey lee a ay het m3 wee. ome WG E ween hog trap prow ""WE GuwY*: rele 8 9 Gang we = pole wrnrg beg OU. see Y Bae Syne wh vevebion frye 7 dow yoo yes ie bandage roy whey hy 9g of yoo ""AT Peary Lhe Tiros pg ry Pie! rt oes Boy, hl = +. ee ee ao th © aa Ts io es ce rf an ae ee i FS 4 ao a ea 4 4 oe ni is | F Bethe: in, wu ier * Be i ni Ie: E 2 'i pigs I i"" =. ' E - ءء i A poe"" See = te = si * te: =: fo ta 2 of ey See ee x i a> Sek oe 5 ee ar, eal lee, Ee, eo arte Oe Rt: pt is a Fee dies See Cee : ae ta aan oh DY.adarere BL ef ere My 23 q § uw Anahns ys ees AR DL Ped adhe dBadlss Mee RA LAY once T Sleeomin PHD sash weeds oer. een QHD rete (BT | toot obs, 'SALT Met eS wate woh S seer hes Hh da Seats Que ha hae sthersibe sy DW Ne eg are eetnen els Kw awe® Qo So. Yat pi inineee. Behicd Sree, FOR seed So's San"" AEA ace Nogade Remon Shon. vale pty dst sits oh so hehossbh | seen Nien tere oye MB Nyce ooh Seren SA sabe ire rent ele ae én Rscrets aed's Sots Le b.w.* sR. shad shy Steen ine Qe Be RES pancinee wren Meas ANP amet gah Sees PAB SLES ds, ee aged wrens Sat Weadtes® ed eres) he"
63000	64000	"ak ane Rsdcce Suk ae eam eed SR pease te dees Abo tanern She soon y vee ton ae ahi ces eee Ee, Ce. aa oe, CRE 76 fasts, NORCR aries yd te tapes, Swahisdk hee greene lsd R vsekeo vt Wok Sogn WRT ah NOt go ovat Seen Saenger par dese' A. Creecenreeetet WB Sys. Pqac Sodeedtiks KER dah Oo bn, | Neen bet ree g SR Stetina Qn to-nsin ecto cof nt covey Nias Stak i pereFors Ce) sed pike eiyhorsr a - ato eg on Poe ye ams Sane ye eee See irinee | ia ets Pee oe | serene anne (Rises gach Psdintn sdiwewan ais) betes Di NS en vehi Yann WED N Dien nee Tat RED ge ie SRS acaseee EEL Wee nahn + princes hove reer 9G | ese ewe Whoen Senne Des other pian con \ wengese Setso aN Cate Mot KL BK hades acre ARR Lectan Dhaene age > o's laid rh. iy! fet, a -g HM Fa ence | met Icon ek A, Kanthe ed an Ott 04 P< i "" a pepe - ers Sty is otto t+ £3 a eal, es te ON aa ie bern, * i al al ri r go a Z oe: ° ie ty A; ey ap 4 eee (Fa > ekanbeey rad © oo ee eileen te ee ee ee ee 4. F ¢ al _ yh a 4 ct pn we pe ie 2.4 A a mat Rear hea: pre oe Ces ors. | TRANSLATION FROM GERMAN Item #l 12-21-53 Mr. ALOIS PIWETZ 164 Halsted Str. Dear Mr. PIWETZ, Your brother will probably have communicated with you about me as we became acquainted with/ each other at a construction job. I told him a few things about inventions or utilization. Dear Mr. PIWETZ, be not angry with me because I am now turning to you. I hesitated such a long time as my wife does not wish to go abroad. Enclosed I am ( sending you 2 inventions, that is, ideas and I leave it to your own power of judgment whether one or both, or none of these inventions is suitable. If one seems to be profitable to you, you should apply for a patent in your own name as the best possible way and enter 'for me and for yourself 45%each of the ·net profit and 10% for your brother. I am giving you entirely a free hand, as you will undoubtedly try to attain the greatest possible profit. And now, dear Mr. PIWETZ, I am talcing the liberty of telling you something about 8ll invention which the entire world wants to have. (I am only writing the most important"
64000	65000	"f acts.) Before the war I intended to make a toy, something which flies, and purely accidentally I di scovered a hitherto unknown aerodynamic law. I experimented further. I improved and informed several comrades. They were enthused and emigrated to South America. There they tried it on their own responsibility. People were killed and they f ailed t o perfect the incomplete invention. They approached me again. As they were only artisans, 'these flying machines were, of course, built primitively. The first experiments to fly with a motorcycle motor attained the result of 250-300 km. Not bad for the years 1938-391 With a powerful motor they then flew 2600-2800 km. (hour kilometers). «--rtrt\ <'""""J,, 4rfp B'I: ~~tC/}t?tCt-/ 6. NEtl//A!IS r1::J­ ) 7 COPIES DESTROYED 2 'i O NOV 19 1Sci4 - (\ - After the war they came to me again and t old me about their misfortune, that about 6($ of all flights had been fatal. To make it very clear, t hey wanted to f ind out how I construct my f lying apparatuses, because With a device, which endangers lives,they could not, of course, appear before the public, and, therefore, all this is still, so to speak, a private secr et. In.America, this flying machine is called ""flying saucer,"" and since among my f ormer cClllI'ades a quarrel broke out and they distrust each other and none of them has the intelligence, which this invention demands, they have not progre ssed over there. I imagine that they have stubbornly adhered to some construction, that is, become involved in it that they cannot advance. It has taken me years to reach the point where I can already say with respect to the construction plan that now the machine is safe for flying. Thereby I am losing, however, some speed, but, in return for it, safety is secured and this is the main thing. Thi.s machine is so very simple in its constructien that, if one gives me an engineer and e:xperts, I can build this apparatus in 5 to 6 weeks at the most (but only experimentally for a crew of l to 3 men). Then this machine attain s, with an automobile motor of 80 to 120 h.p. about 700 to 1,000 km. If a firm would exist, which does not shun the costs, I can, because of the simple constr uction of the machi ne, build the first machine immediatel y in such a manner that it exceeds the 2000 km. limit per hour. Because of the new aerodynamic law it is possible without any difficulty (everything without propellers ) to reach such speeds. \ ow the idea has come to me to build some kind"
65000	66000	"of popular flying machine N is cheaper than an automobile. One does not need any which startin g or landin g strip and one wruld have a travellin g speed of about 500 to 700 Ian. per hour. I believe that.America would be the most favorable pl ace in the world for it. You will now understan d that I am very anxious to establish contact with a firm which is greatly int erested in this invention. But as I have no knowledge of English, it is for me, from the very beginning, an affair which will come to nothing. If you, dear Mr. PiiVETZ, can s t art the matter, you will not have done it in vain. I am not niggardly and besides I want to go to the u. s. A. to r ealize there a still larger project for which I need co-workers. The circular flying machines shall bring me the money for my further future plans, for I believe popular flying machines, according to my model. and besides 100% safe from crash, will be a gigantic busine ss. I do not know the magnates over there; perhaps HENRY FORD or an airplan e factory, possibly a helicopter plant would be int erested in it. But I shall announce the names of my comrades only after I have received a contract pertaining to license or gratuities and after my arrival in the U. S. However, it must be added that I shall not lay eut the money for the passage if some firm accepts me for the construction of the flying machines. But in addition to all that I need someone wio lives over there and who knows the English language, and now I am asking you, my dear Mr. PIWETZ,whether you c an function as my manager as they say in the U. S. A. Well, you know that the manager receives payment, and I believe that you will enjoy working with me later on inventions when I am over there. Incidentally I mention that I took a course as a chemist,(The ""Do"" apparatuses, later called fog - or rocket-missiles, originated with me and also many other things.) I hope that you can decipher my hieroglyphic script. Such small writing is not in my line. 5o that you may see that I em not exaggerating, I declare upon oath that the invention, known by the name of ""flying saucer,"" is my own, that I know the men who are building these machines in South 4merica, and that I can construct the above-described machine myself and attain at least 2000 km. /s/ A. DORNIG. I hope that you will be interested in it. I am awaiting"
66000	67000	"your comnunication very hopefully. With friendly greetings, Respectfully, /s/ ADOLF DORNIG ADOLF DORNIG Waidmannsdorferstr. 80 Klagenfurt - West Dear Yr. PIVEC, I have received your letter of 1-12, on 1-19. Many thanks for your efforts. With joy I have taken cognizance of the fact that you have already contacted American authorities concerning my invention. However, I have no great hopes, because I know that with the U. s. everything is defective, exactly as with the English. - Example: Already a long time ago I wrote 2 or 3 letters to the U.S. authorities at Salzburg and I was in Salzburg myself during the past year, but everything was in vain. - At the most, in r esponse to my letters, some Russian agent comes; that is all. When I wrote in Switzerland at first to President TRUMAN and then to President EISENHOWER through an official bureau, also everything was of no avail. In the end, always Russian agents come. In May 1953, a big dirty pig arrived who wanted to make me believe that he would take me in an automobile to the emigration · office for Austrians in SWitzerland. He enraged me to such an extent that I hit him in the face with my fist. But he had also helpers and I am not sure how it ended. I awok~,lying on the ground, and all had disappeared. Several days ago a man approached me at my working place who only pointed a finger upon me, saying: ""YoulII When I looked at him; he quickly ran away. I could not recognize him, but seemingly he knew me. - But the English are even more stupid. I wrote to the local city commandant s office about my invention (just like to you) but no reply came. When at one time I accidentally listened to ""Radio Canada, 11 I learned about my statements. Those people said that one had finally succeeded (possibly Scotland Yard) to obtain exact data on the German flying saucers and that one would, therefore, establish a research station in Canada with English experts, etc. I wondered whether the entire world had gone crazy. I of fer my invention for sale, and those people make such a noise about it1 They will never perfect the machine without my data.. Well, I let you know that I am somewhat in the bad books here; strictly speaking since 1937, becaus e of our eagle, also called misfortune. Our coat of arms, the bird - 4 - /* =, of Austria, has in its claws hammer and sickle, and wnen I announced in 193(7)7 in public that the communist symbols also appear on our money, the gendarmery arrested me and told"
67000	68000	"me that I was crazy. Since I repeatedly declared that a ""red dog"" sits in the government in complete secrecy, everything has failed. But that since then an information has always been based upon the word crazy, I do not believe, although I know that the communists have always guarded me very strictly. Furthermore, I accidentally (relatives) discovered the fundamentals of Russian atom physics (a law of nature, unknown to America) and, therefore, since 1933 all my attempts to get into the U. 5S. A. have been frustrated in every respect. I cannot journey to that cauntry. Since I (relatives) also exactly knew the most secret Russian communications methods (apparatuses) and the system, they are doing their utmost to prevent me from establishing contact with the U. S. A. I hardly believe that it will be possible by normal means. I shall not place myself into an airplane again! The Americans do net know how many Russian agents are with them. After I had written to the Pentagon about my invention, a rejection arrived. From Salzburg I have never received a reply. Seemingly, the English have lost my address and when I reported to the eon} FSS that I can construct the Russian apparatuses, I received..."" *) examiner's comment: This communication is incomplete. ADOLPH DORNIG On January 12, 19.54, ALOIS PIVEC, 164 Hallstead Street, East Orange, NJ, appeared at th_;..Newark Office and advised that he had received a letter from one ADOLP~RNIG, Waidmannsdorferstr 80, Klagenfurt, West Austria, on about December 20, 1953. PIVEC stated that the letter requested him to attempt to sell a number of inventions, which he, DORNIG, had developed. PIVEC stated that the request was to contact Aircraft companies and Sewing Machine Companies in the United states an:l attempt to interest them in these devices. Accor~ingto IVEC, DORNIG requested that no governmental ag~ncies be contacted. p ated that the inventions, 1'hich DORNIG had developed were new type o ewing machine and a flying saucer. PIVEC stated Jthat he came to this office because he felt that the flying saucer was of some importance in the national defense of this country. PIVW st~ed that he has never met DORNIG but that DORNIG was given his name ~'S brother, [!lITZ, who resides in oraz, Austria, and who is employed at Siemens-Hal~ke Belggier oasse 11, oraz, Austria. PIVEC stated that his brother workodwith DORNIG, at one time, and he believes that DORNIG is a chemist or some type of engineer. PIVEC stated that the contents of the letter seemed fantastic to him and that if the letter were not written in such an intelligent manner, he would have doubted DORNIG S sanity. He stated that DORNIG claims to have sold"
68000	69000	"a new principle of aero-dynamics, which made it possible to construct a practical flying saucer and, that DORNIG had developed a model that flies w.i.thout the usual hazards. According to PIVEC, the letter continues by stating that DORNIG has been in contact with other men through­ out the world, who have been attempting to develop the.saucer and that he has been the first to win real success.. t ~ t ~ BY way of background~~ stated that he was born in the vicinity of..I,eoben, Austria in 1925 and aITived in New York City on March 29, 1952 from Bremerhaven, German:y-. He is employed at the Public Service LaboratoTY in Maplewood, NJ. \ On January 30, 19.54., OLGA PIVEC, lq4 Hallstead Street, F,ast Orange, NJ, appeared at the Newark Office and advised that she was the wife of ALOIS PIVEC- She stated that another letter had been received.from ADOLPH DORNIG, by her husband, ALOIS p!V]X!. She stated that her 1:msband did not want to furnish the information in this letter to the FBI- She stated that he was not aware that she was furnishing this information and wished to keep the interview confidential. - COPIES DESTROYED 2 7 v ~.ov 10 1964 Mrs. PIVEC stated that the letter received recently by her husband, from DORNIG, contained information that DCRNIG had been contacted by communists in Austria, who wished to take him to S""1tzerland in order that he might further develop his new principle of aero-dynamics. According to the letter, DORNIG has continued to refuse any offer by the communists and wished p~ to increase his efforts to sell DORNIG'S new invention in the United states. u· r,;.i!-""'* z,i·~~, ~. 1ul.-+ tf ~,~ BY way of background, OLGA-ffiEC advised that she was born of German parents in south.Russia -,arid at the time of the German invasion of Russia, during World war ·rr, she and her f.amily were resettled in Ger~. After the war, she married ALOIS »~ and came to the United States with him. ':.r-- I.IV May 18, 1954 Director of Speetal Investi cations fhe Pentagon Washington 25, De Cs Subject; FLYING SAUCERS MISCELLANEOUS - INFORMATION CONCERNING | » | ' There is attached a copy of a memorandum dated Tolson -__ Nichols __- Belmont _ EHMsplv Winterrowd - Tele. Room - Holloman - Miss;Gamdy - April 12, 1954, captioned ""Adolph Dornig"" which contains information furnished to the Newark office of this Bureau by Alois Pivec and his wife, Olga Pivee, both of 143 Hallstead Street, Fast Orange, New Jersey. There is Giso attached a translation from the German language of the parts of the two letters furnished by, Pivee and his wi/je to the Newark office. the files of this"
69000	70000	"Bureau fail to reflect that any tnvestigation has been conducted by this Bureau of Adolph Dornig, Alots Pivee, er Olga Pivec. In view of the tnformation set forth in the attached memordndum dated April 12, 1954, and the translation of the parts of the letters referred to herein, no investigation is contemplated by this Bureau in this matter. Agyherment A cco - 1 - Records Administration Branch (Apiocbmtn t) Attention: Criminal Division (by @6aform on same date) / i a ae ii fod ow Ff ""A ay i7 P | ae ad Fi Pu y. RECORDS SECTION 4/23, 1954 ["") Name Check Unit-Room 6523 B=] Attention [1] Service Unit-Room 6524 [J] Forward to File Review j CE )Return to Ziv. 7/7 peed Supervisor Room C_JAI1 References Subversive References CJ Main References Only [| Main References Only CJ Restrict to Locality of CL. Breakdown (_1] Buildup C_JVariations [J Exact Name Only LJ Exact Spelling [J] Check for Alphabetical Loyalty Form SU BU ECT Address Localities Birthdate & Place Searcher ~ Date ~""7/ =< - Initial ZY"" FEDERAL BUREAU OF QNVESTIGATION. RECORDS SECTION ca JAS [J Name Check Unit-Room 6523 ES Attention 277424 LO [-) Service Unit-Room 6524 (J Forward to File Review EB=)Return to 42 Supervisor { Room = [_] All References Subversive References, //¢ CJ] Main References Only [_] Main References Only CJ] Restrict to Locality of C1) Breakdown (1 Buildup C_JVariations C_] Exact Name Only CJ Exact Spelling [1] Check for Alphabetical Loyalty Form SUBJECT__<// 22a? Address Localities Birthdate & Place Lhf Searcher -, Date_ 74 = Oinitial 2 D A11 Refere nces.S Subversive References.>; l"" -,u_) D Main References Only D Main___References On 1y CJ Restrict to Locality of _____ _ D Breakdown □ Buildup □ Variations D Exact Name Only D Exact Spelling D Check for Alphabeti cal Loyalty Form Add r ess ___""'---- - ----- --- - Local ities _______________ _ Birthdat e & Pl ace _ ____ _ _ _____ _ / Searcher - 1 RH ______ Date f,/,J.,3 Initia 1 ---.,r;n.·-n,. a a TM, wt @ rd = ee, ante To Git - (2/70 tas Lind Boz 63 Milton, Xentueky Dear Linda: af j Thank you very much for your letter of ipril 21, 1954. Although I would like to be of asatstance, it te not possible for me to express an opinion regarding the subject you mentioned since it does not relate to a matter within the jurtediction of the yf, } } re * You may desire, Aowever, to comaunicate with The Honorable, The Secretary of the Air Force, The Pentagon, Washington 25, De Cay for whatever inforzction he can give youe Sincerely youre, Jon Edgar Hoover NOTE: First name salutation ts"
70000	71000	"being used since the correspondent indicates she is a seventh grade student, She requested the Director's opinion regarding Flying Saucers. Tolson -__ Nichols --_- Belmont --- Clegg - Harbo -_-> ) - Geary -__- f; Mohr - F c t Con -- Vinterrowd - r cl = FR Miss Cindy ᄆᄆ AP! 2% jy Ov3e G3AIBOSE WOOs ON: April-21-1954 Federal Bureau of Investegation Washington D. Ce Dear Sir, The seventh grade of Milton Are studying about Flying Saucers. and I would like to have your opinion on then, Sincerely Yours, /S/ Linda Butler Milton, Ky. Address on envelope Bor 63 Milton, Kye tain - ' 5 STANDARD ForiM No, 64 ri: 4 a Office Memorandum * UNITED STATES GOVERNMENT TO * Director, FBI DATE: 6-85); FROM Wy sn0, Cincinnati (100-0) ASUByECT: TRUMAN BETHURUM; ""FLYING DISCS INFORMATION CONCERNING Ae On 6-7-5), Mr. THOMAS HICKHOFF, 3721 Tappan Avenue, Cincinnati 23, Ohio, and Mr. RALPH-2TMMERMANN, 2768 Highlend Avenue, Cincinnati 12, Ohio, called at this office, Mr, EICKHOFF advised he is the operator of a beauty salon in the Neave Building, Cincinnati, and Mr. ZIMMERMANN advised he is President of the Zimmermann Packing Company in Cincinnati. Mr. EICKHOFF did all the talking for the two men and he furnished the following informa~ tion: On 6-3-5), an ad appeared in the ""Cincinnati Enquirer,"" a newspaper of general circulation, Cincinnati, Ohio, to the effect that on 6-11-5 program would be presented at Taft Auditorium, Cincinnati, Ohio, on ""The Real Flying Saucer Story."" The advertisement which Mr, EICKHOFF exhibited disclosed no sponsor for this program and it was only noted on the ad that tickets for the program sold for 52,00 per person and would be on sale at the Central Ticket Office in Cincinnati. Mr. EICKHOFF advised that although he belongs to no organization interested in flying saucers, he has been interested in this subject and has been interested to the extent that he desired to know the sponsorship of the program. He stated that he found out from the Central Ticket Office that the ad had been placed by HENRY MADAY, 36); West Lewiston Avenue, Ferndale 20, Michigan. He advised that he telephonieally contacted MADAY on 6-3-5i and MADAY stated that he was iy ine eshte renting the hall and that he was acting on behalf of TR ETHURUM and GEORGE HUNT WILLIAMSON. He stated*that on 6-l;-5); MADAY'called him back and told him that there had been a disagreement between MADAY, BETHURUM and WILLIAMSON over MADAY's arrangements for the sale of tickets for the program and the renting of the hall, EICKHOFF advised that at this time MADAY said nothing to discredit either BETHURUM er WILLIAMSON and indicated that their disagreement only concerned his placing"
