start	end	text
64000	65000	"investigation such as you mentioned inasmuch as this would not come within our investigative jurisdiction. @. Edgar Hooves MAILED 20 John Edgar Hoover a"" Director JAN22 1964 COMM-EBE NOTE: Correspondent is not identifiable in Bufiles. SAW: med Ah tht Kb (3) grat is i / J7 7] MAIL ROOM =| TELETYPE UNIT =] PeWd OTS 22 NO Wickliffe, Ohio 44092 Jan. 15, 1964 Office of Public Information Dear Sir; A research group that I am in is presently engaged in the study of the subject of UFOs (Unidentified Flying Objects), sometimes ludicrous- -ly termed ""flying saucers"". Since our research takes us into every aspect of the subject, certain rumors and statements appear which we feel justify an examination to the fullest. One such statement is that, certain federal agencies, namely the FBL and CIA, have carried on private investigations of UFOs and/or that such agencies have, at times, worked in conjunction with the Air Force on its own study of the subject. Another such statement is that, agents of the intelligence bureaus (FBI and CIA) have, at times, pres- -sured private citizens to See quiet about oe rt estons objects'¢ fo 7 that they saw. uve Ld Ly Ge Pe oe _ My group would be very glad if your agency would either soutien. or deny the above statements regarding | of coarse, only the FBI and its agents (a similar letter to this will be written to the CIA). Your answer will be greatly appreciated. \ >? A ef | Ray Montello Ai' 7 atal melal | | i i t ء ii Lu AEA ee To ad © MOCDACTUENT HE WISTIRE L BCFA EY ut Md | IMUNIGATIONS. SECTION P 8XJTW@\Z @ yw) (3:06 AM MST DEFERRED 4/27/64 JNS 'Yo_pIRECTOR FROM ALBUQUERQUE 62-1028 3P Bsr Cou DENTIFIED FLYING OBJECT» SOCORRO, NeMe, APRIL TWENTYFOUR a se RE ALBUQUERQUE TEL FOUR TWENTYFIVE LAST.; S) OSI, ALBUQUERQUE ADVISES INCIDENT NOT KNOWN TO BE hedge lia MILITARY OR OPERATION CLOUD GAP. AN ADDITIONAL INCIDENT HAS BEEN REPORTED AS HAPPENING AT ONE AM, FOUR TWENTYSIX LAST, AT LA MADERIA, N.M., ABOUT SEVENTY MILES NORTH OF SANTA FE, N.M. 8, APPROK "" CAPTAIN MARTIN VIGIL, NMSP, ESPANOLA, NeM., ADVISES HE INTERVIEWED ANLY KNOWN WITNESS, ORLANDO(GALLEGOS, AGE THIRTYFIVE, SOBER AND FRIGHTENED, OF SANTA FE, NoM. ORLANDO WAS VISITING HIS FATHER FRANK GALLEGOS AT LA MADERIA, ORLANDO WENT OUT TO TEND SOME > NOISY HORSES AT ABOUT ONE AM, FOUR TWENTYSIX LAST AND NOTED, LOCATED ABOUT THREE HUNDRED FEET FROM HOUSE, Somee Ta APED, [ike A BUTANE TANK, POSSIBLY TWELVE To FOURTEEN FEET HIGH, aN ""LONG.AS ~/ A TELEPHONE POLE"". APPARENTYLY ON THE GROUND AND SURRQNDED © 'WITH END PAGE ONE 7 2 of. - 2g"
65000	66000	"ape nt ee UR, MOH FOR THE BIREGTOR J0iLSM-Ig (NOW TS 945 } é da | BLUE WHITE FLAME, WHICH APPEARED TO COME FROM PORT HOLES. HE WATCHED SCENE FOR ABOUT ONE MINUTE, WHEN FLAME WENT OUT. OBJECT NOT NOTED TO MOVE, VAS.SILENT AT ALL TIMES, ORLANDO ~T INTO HOUSE, TOLD FATHER, WHO LAUGHED AT HIM. NEW MORNING HE VISISTED SIT£., SAV SMOLDERING AREA. LATER IN DAY SAW A STATE POLICE OFFICER AND RELATED INCIDENT TO HIM. CAPTAIN VIGIL CONTINUED THAT HE CHECKED SITE AT SEVEN THIRTY PM FOUR TWENTYSIX LAST, NOTED SCORCHED CIRCULAR AREA ABOUT THIRTY TO FORTY FEET IN DIAMETER. HE NOTED ONE RECTANGULAR, V SHAPED INDENTATION IN GROYND, EIGHT BY TWELVE INCHES, AND ABOUT THREE TO FOUR INCHES DEEP. A FELLOW OFFICER, WHO WAS THERE EARLIER, POINTED TO PLACES8 OF THREE MORE INDENTATIONS, INDICATING THE CAPTAIN VIGIL FURTHER STATED HE tsAW SEVERAL SMOOTH CIRCULAR PRINTS ON GROUND ABOUT THREE AND ONE HALF INCHES IN NO OTHER WITNESSES KNOWN TO HAVE OBSERVED THE OBJECT. PROPER MILITARY AUTHORITIES AT KERTLAND AFB, ALBUQUERQUE ADVISED. NO INVESTIGATION BEING CONDUCTED By FBI, ALBUQUERQUE. MILITARY OFFICERS CONTACTED ADVISE THE TWO INCIDENTS REPORTED =a NOT A PART OF A MILITARY EXERCISE TO THEIR KNOWLEDGE AND TO BUREAU WILL BE ADVISED OF ANY PERTENENT DEVELOPMENTS, LLD m>ERAL BUREAU OF INVESTIGAT109 U. S. DEPARTMENT OF JUSTICE FBI ALBUQUEE COMMUNICATIONS SECTION. ~ ~37 Pl~ MST URGENT 4-- - 64 RGL ""\PR 2 5 1964/ fO Dl,R_ECTbR, FBI TELETYPE ~ FROM SAC, ALBUQUERQUE 62-NEW ~ NIDENTIFIED FLYING OBJECT r ✓ ----- - ·---- SOCORRO, N. M. APR T;:TY7 SIXTYF0UR m _ INFORMATION CONCERNING. 1 11.1,::s Gandy INFORMATION RECEIVED APR TWENTY FOUR AND TWENTY FI VE, FROM ----· - LONN~~ORA, CONSIDERED SOBER, DEPENDABLE, MATURE, NOT OF _ «~ FANTASY, OFFICER OF POL I CE DEPARTMENT SOCORRO, ~ THAT AT ABOUT fa:.~ ~ FIVE FIFTY PM MST, WH I LE IN SOUTH AREA OF SOCORRO NOTED FLAME IN 4f1lfF SKY TO SOUTHWEST, WHICH HE DECIDED TO CHECK OUT IN 3ELIEF DYNAM I~~L~ SHACK IN AREA HAD BLOWN UP. ""1J WHILE TRAVEL I NG I N ISOLATED AREA APPROXMATELY ONE MILE ~ SOUTH AREA OF SOCORRO, NOTED IN DEPRESSION ABOUT EIBHT..l:{t.JNDRED ~ FEET AWAY WHITISH OBJECT WHICH, UPON GLANCING AT SAME,. ~~PEARED )Pf~ TO BE OVERTURNED AUTOMOBILE. TWO PERSONS IN APPARENT WHITE COVERALLS WERE ADJACENT TO OBJECT. - ~ THEN TRAVELED OVER ROUGH ROAD TO SPOT ABOUT ONE HUNDRED THREE FEET FROM OBJECT AND ABOUT TWENTY TO TWENTY FIVE FEET HIGHER. ~O PERSONS VI SIBLE. HEARD TWO OR THREE LOUD THUMPS, LESS THAN A SECOND APART, THEN WITH A ROAR AND BLUISH AND 9RANGE FLAMES, l 013.fICT SLOWLY VERTICALLY ROSE TO _fli\~ CAR HEIGHJ, THE)J NOJ.SE..A~D 7J_ FLAME STOPPED AND OBJECT"
66000	67000	"TOOK OFF AT HIGH SPEED IN STRA I GH.I.J..NF AND ALMOST HOROZONTALLY TO DISAPPEAR OVER DISTANT MOUNTA1'JAPR 30 1964 ZAMORA, GREATLY FRI GHTENED, RADIOED HIS OBSERVATIOWS ""AND - NMSP SERGEANT AND SOCORRO COUNTY UNDERSHERIFF, QUICKLY ON SCENE,~/ ~ NOTED FOUR SMALL IRREGULARLY SHAPED SMOULDERING AREAS AND FOUR REGULAR DEPRESSED AREAS APPROXIMATELY SIXTEEN BY SIX INCHES IN END PAGE ONE MR. MOHR FOR THE DIRECTOR Jos 'td ans NG, Hd $$ J C2 dey whys SNVA3-Q3AI3994 © RECTANGULAR TYPE PATTERN AVERAGING ABOUT TWELVE FEET APART. ZAMORA STATES OBJECT WAS OVAL SHAPED, SIMILAR TO FOOTBALL, POSSIBLY TWENTY FEET LONG, AND HAD A RED INSIGNIA ABOUT THIRTY INCHES HIGH AND TWO FEET WIDE, CENTERED ON OBJECT. NO OTHER WITNESSES KNOWN TO NOISE, FLAME OR OBJECT. CAPTAIN R. T. HOLDER, UP RANGE COMMANDER, STALLION RANGE CENTER, SOCORRO, N. M., ADVISED AT ONCE APRIL TWENTY FOUR AND IS MILITARY PRESENTLY CONDUCTING OPERATION KNOWN AS CLOUD GAP WHICH IS JOINT OPERATION DEPARTMENT OF DEFENSE A~D ARMY CONTROL, DISARMAMENT AGENCY IN SOUTHWEST STATES INCLUDING NEW MEXICO. NOT KNOWN IF A30VE INCIDENT RELATES TO CLOUD GAP. CONSIDERABLE INTEREST OF PRESS IN MATTER. ALBUQUERQUE CONDUCTING NO INVESTIGATION, IS MAINTAINING LIAISON WITH MILITARY. BUREAU WILL BE ADVISED OF ANY PERTINENT DEVELOPMENTS. WA NHH TUP cc:, JD-I. I r,_~G "" FEDERAL BUREAU OF INVESTIGATION U. S. DEPARTMENT OF JUSTICE FBI ALBUQUEE "", é COMMUNICATIONS SECTION 537 PM MST URGENT 4425-64 RaL %PR25 1964 TO DIRECTOR, FBI TELETYPE FROM SAC, ALBUQUERQUE 62-NEW UNIDENTIFIED FLYING OBJECT, SOCORRO, N.M. APR TWENTY FOUR, SIXTYFOUR INFORMATION RECEIVED APR TWENTY FOUR AND TWENTY FIVE, FROM LONNIE ZAMORA, CONSIDERED SOBER, DEPENDABLE, MATURE, NOT OF see FANTASY, OFFICER OF POLICE DEPARTMENT SOCORRO, N.M. THAT AT ABOUT FIVE FIFTY PM MST, WHILE IN SOUTH AREA OF SOCORRO NOTED FLAME IN SKY TO SOUTHWEST, WHICH HE DECIDED TO CHECK OUT IN BELIEF DYNAMITE SHACK IN AREA HAD BLOWN UP. WHILE TRAVELING IN ISOLATED AREA APPROXMATELY ONE MILE SOUTH AREA OF SOCORRO, NOTED IN DEPRESSION ABOUT EIGHT HUNDRED FEET AWAY WHITISH OBJECT WHICH, UPON GLANCING AT SAME, APPEARED TO BE OVERTURNED AUTOMOBILE. TWO PERSONS IN APPARENT WHITE COVERALLS WERE ADJACENT TO OBJECT. THEN TRAVELED OVER ROUGH ROAD TO SPOT ABOUT ONE HUNDRED THREE FEET FROM OBJECT AND ABOUT TWENTY ~9 TWENTY FIVE FEET HIGHER. NO PERSONS VISIBLE. 4EARD TWO OR THREE LOUD THUMPS, LESS THAN A SECOND APART, THEN WITH A ROAR AND BLUISH AND ORANGE FLAMES, OBJECT SLOWLY VERTICALLY ROSE TO ABOUT CAR HEIGHT, THEN NOISE AND FLAME STOPPED AND OBJECT TOOK OFF AT HIGH SPEED IN STRAIGHT LINE AND ALMOST ""OROZONTALLY TO DISAPPEAR OVER DISTANT MOUNTAIN. ZA ORA, GREATLY FRIGHTENED, RADIOED HIS OBSERVATIONS AND NMSP SEXGEANT AND SOCORRO COUNTY UNDERSHERIFF, QUICKLY ON SCENE, NOTED FOUR SMALL IRREGULARLY SHAPED SMOULDERING AREAS"
67000	68000	"AND FOUR REGULAR DEPRESSED AREAS APPROXIMATELY SIXTEEN BY SIX INCHES IN END PAGE ONE jue MOHR FOR THE DIRECTOR ~ Late f uz iy 9 2 a 2 Soar Neale ""36 RECTANGULAR TYPE PATTERN AVERAGING ABOUT TWELVE FEET APART - ZAMORA STATES OBJECT WAS OVAL SHAPED, SIMILAR TO FOOTBALL, POSSIBLY TWENTY FEET LONG, AND HAD A RED INSIGNIA ABOUT THIRTY INCHES HIGH ANO TWO FEET WIDE., CEN-TERED ON OBJECT. NO OTHER WITNESSES KNOWN TO NOISE,-FLAME OR OBJECT. CAPTAIN R. T. HOLDER, UP RANGE COMMANDER, STALLION RANGE CENTER, SOCORRO, N.M., ADVISED AT ONCE APRIL TWENTY FOUR AND IS MILITARY PRESENTLY CONDUCTING OPERATION KNOWN AS CLOUD GAP WHICH IS JOINT OPERATION DEPARTMENT OF DEFENSE AND ARMY CONTROL, ­ DISARMAMENT AGENGY IN SOUTHWEST STATES INCLUDING NEW MEXICO. NOT, KNOWN IF ABOVE INCIDENT RELATES TO CLOUD GAP. r CONSIDERABLE INTEREST OF PRESS IN MATTER. ALBUQUERQUE CONDUCTING NO INVESTIGATION, IS,MAINTAINING LIAISON WITH MILITARY. BUREAU WILL BE ADVISED OF ANY PERTINENT DEVELOPMENTS. Airtel To: SAC, Albuquerque fia From: cMWtrector, FBI lade (2 APRIL 24, 1964 MISCELLANEOUS «= INFORMATION CONCERNING (NATIONALITIES INTELLIGENCE) - Reurtel 4/25/64. Aesure facte this matter are furnished to local Air Force. Submit letterhead memorandum. JFW: gew A police officer described as sober, dependable, mature and not known to engage in flights of fantasy reported seeing an unidentified flying object rise from the earth with a roar, emitting bluish and orange flames and disappear over a distant mountain. When he reported his observations, representatives of the local law enforce= ment agencies searched the scene and noted four small irregularly shaped smouldering areas and four regular depressed areas at the site. The wnidentified flying object was described as oval shaped; about twenty feet long; with a red insignias there is no indication in the referenced teletype that Air Force had been advised. Our policy is not to investigate but assure that Air Force is cognizant. Military is investigating and Albuquerque Office is maintaining liaison. (te Mohr =e cil! Se | Sullivan tS Tavel _: Gandy MAIL ROOM TELETYPE UNIT hate FO-36 (Rev. 10-29-63) ra ion @ Date: 4/28/64 Transmit the following in PLAIN SAC, ALBUQUERQUE (62-1028) ee a FLYING OBJECT, SOCORRO, NEW MEXICO, 4/24/64 INFORMATION CONCERNING Re Albuquerque teletypes to the Bureau 4/25/64 and 4/27/64. Lt. Col. L. B. KING, OSI, Kirtland Air Force Base (KAFB), Albuquerque, New Mexico, on 4/26/64, advised that he cannot explain the observations described by Officer LONNIE ZAMORA at Socorro, New Mexico. Major WILLIAM R. CONNER, Safety Officer, KAFB, Albuquerque, advised that he is the proper officer to handle as reports. Major CONNER advised that he and T/Sgt. D. N. MOODY had examined the site at Socorro, New Mexico, and interviewFD Officer LONNIE ZAMORA, They were impressed by Officer amorayg"
68000	69000	"| sincerity. They noted no radio activity at the site. They cannot explain Officer ZAMORA's observations. He did learn that the New Mexico Institute of Mining and Technology at Socorro does some blasting in its work, prea 2 their blast 414). Wickis not in the area of this incident.? at 2. 62 £Z¢- By act. 53 @ 2 Bureau (1 = FBI Laboratory) a 4 it 964 s ""APR &O | 2 - Albuquerque DAB/rae (G) ..,. - I Major CONNER, on 4/27/64, advised that on 4/26/64, he had met ORLANDO GALLEGOS at Santa Fe, New Mexico, and both proceeded to La Madera, New Mexico. to check out GALLEGOS' observations. He stated that at the scene there was still some smoldering material. He noted that there was miscellaneous rubbish in the area and the site may have been a dump at one time. In his opinion, some material, such as a can of paint, could have caught fire and exploded. He also noted that GALLEGOS had an odor of alcohol about him. Major CONNER stated he would advise the FBI, Albuquerque, of any pertinent develop­ ments. It may be noted that New Mexico State Police Sergeant M. s. CHAVEZ and Socorro County Undersheriff JIM WCKIE on 4/24/64, advised that they answered ZAMORA's radio calls and went to the site quickly. They noted several small burning areas at the site and the indentations. No one else was noted in the area. Officer ZAMORA, a well regarded and capable officer, was noted to be perfectly sober and thoroughly frightened. SA o. ARTHUR BYRNES, JR. was at Socorro, New Mexico, 4/24/64, and had noted the four irregular burned spots and the four indentations at the site. SA BYRNES immediately advised captain R. T. HOLDER, Up Range Commander, Stallion Range center, Socorro, New Mexico. Captain flOLDER, along with Officer ZAMORA and SA BYRNES checked the Socorro site and interviewed Officer ZAMORA at length. Officer ZAMORA ' s observations were taken in the form of a statement. A copy of this lengthy statement is retained at the Albuquerque FBI Office as well as a small sample of charred material taken at the scene. An unusual observation made at the Socorro scene was that there appeared to be no ""blast"" effects. Between the burned spots were unburned areas, including patches of unburned brown range grass. It may be noted that Captain HOLDER immediately contacted proper milita:rypersonnel concerning this incident. Liaison will be maintained with Major CONNER, who advised he has received several more reported incidents to which he will give attention. OPTIONAL FORM NO, 10 5020-104 es STATES - DIRECTOR, FBI DATE: 5/8/64 (epost TM: SAC, ALBUQUERQUE (62-1028) (C) SUBJECT: UNIDENTIFIED FLYING OBJECT APRIL 24, 1964"
69000	70000	"MISCELLANEOUS ~- INFORMATION CONCERNING Re Albuquerque airtel to Bureau, 4/28/64, and Bureau airtel to Albuquerque, 4/28/64. As noted in Albuquerque airtel, Captain R, T. HOLDER, Up Range Commander, Stallion Range Center, Socorro, N. M., was immediately advised, 4/24/64, of the facts in this case. He observed the site of the incident, 4/24/64, and made measurements while SA D, ARTHUR BYRNES, JR, was placing rocks around the four earth indentations and around one other mark at the site. Late 4/24/64 and into 4/25/64, Captain HOLDEN, who is with the YJ. 8. Air Force, and SA BYRNES interviewed Officer LONN AMORA of be oe Gocgero Police pararinent. SA BYRNES typed ip a statement like souk y from Officer ZAMORA as given by ZAMORA under lengthy interrogation. Captain HOLDER diagramed his measurements of the scene. Barly 4/25/64, Captain HOLDER and SA BYRNES delivered the original and a copy of ZAMORA'ts statements and Captain HOLDER's diagrams to the authorities at Stallion Site, approximately 30 miles southeast of Socorro. Two letterhead memorandums are enclosed, one from Officer ZAMORA and one of observations of SA BYRNES. Also enclosed is a copy of charts made by Captain HOLDER of the pertinent area. / @/ ~ Bureau (Encls. 1) REC. 4] / 1 = Albuquerque hi DAB/dac, xeeye @) ¥ tape ne | os yf sak, ang sg OSS Sy. s* eis Calls concerning subject matter are being referred immediately to Major WILLIAM R. CONNER, Safety Officer, Kirtland Air Force Base, Albuquerque. GSA bis fomon ii SO10-106 UNITED STATES co@iews Mr. DeLoachy\> ( DATE: 5-23 -64 MA? Reitey') he LARRY wéBRYANT ARTICLE ON UNIDENTIFIED FLYING OBJECTS / BACKGROUND: On 5-21-64 the Department of Defense delivered at the Bureau a manuscript by captioned individual entitled ""Let's Challenge the UFO (Unidentified Flying Objects) Censors."" The Department of the Army, according to the transmittal form from the Department of Defense, has no objection to the publication of the article. The FBI's attention was directed to page 6. Also included with the manuscript was a copy of the author's transmittal letter to the Department of the Army stating he would like to know the name, rank/grade, title and office of each person who actually conducts the review of Bryant's article. A review of the article revealed it is a criticism of the Department of Defense's policy with regard to issuing clearances of articles relative to Unidentified Flying Objects (UFO), particularly when the author is employed by the U.S. Army as in the case of Bryant. The article is in essence a history of Bryant's problems in getting articles published on UFO. References to the FBI are as follows: On page 2, Bryant indicates he will reveal the role played by the FBI"
70000	71000	"in monitoring UFO research activities of Army civilian employees. On page 6, Bryant refers to his being int erviewed on 9-17-63 by Special Agent John S, Castles of our Norfolk Office. Bryant states SA Castles contacted him in response to Bryant's letter of 7-23-63 to the Sheriff of Sussex County, Virginia, requesting UFO sighting data. Bryant alleged that SA Castles inquired about Bryant's letter to the Sussex County Sheriff as well as to a similar letter dated 8-8-63 to the Commander of the Norfolk, Virginia, Naval Base. Bryant claims he asked SA Castles if it was customary for the FBI to question people who expressed an interest in UFO, SA Castles replied in the negative and added that ""Since his office was queried by the addressees of the two letters he was just seeking information on which he could write a 'memorandum for the files. '"" Bryant also states that SA Castles volunteered the following: ""If the FBI has any such data (on UFO sightings), it is probably of an intelligence nature and thus would be unavailable to the public and to private ' dividuals?'. < INFORMATION IN BUREAU FILES: W} Mie n/ Bureau files reveal an inquiry from Bryant to the Director in February, 1959, regarding the investi fion of UFO. He was informed the FBI does not investigate matters of this nature ite jurisdiction of UFO is within the ae seat 'y of the Air Force. gees oe tee 7 ve he | ) (¢ 1-Mr. Tolson _ 1 - Mr. DeLoach REG: wok 1 - Mr. Sullivan), |) |)\/1--*Liatgon Section. 1 i JUN 8 ' S\ 6 JMM:pa nie T Th. U tr 7 aTTD Tt (7) | ENCLOSURE ae M."" A. Jones to DeLoach - Re: LARRY W. BRYANT By letter dated 9/17/63, Bryant advised he had been interviewed on that date by SA Castles (Senior Resident Agent, Newport News, Virginia, assigned Norfolk Office, EOD 2/2/48, GS-13) regarding Bryant's interest in reports of sightings of UFO. According to Bryant, Castles stated he was contacting him in connection with his inquiries and that he intended to prepare ""a memorandum for the files."" Bryant requested a copy of SA Castles memorandum. Prior to responding to Bryant, the Norfolk Office advised as follows: Bryant has directed a voluminous amount of corre­ spondence to military officials in the area and as Bryant was employed by the Department of the Army, Fort Eustis, Virginia, the G-2 Section of the Second Army, Fort Meade, Maryland, was conducting a background check of Bryant. The Norfolk Office was in receipt of several letters directed to other government agencies which were subsequently forwarded to the Norfolk Office. This included a letter to the Commanding Officer,"
71000	72000	"Headquarters, Aircraft Fleet, Atlantic U. S. Naval Base, Norfolk, Virginia, 6/15/60; Commanding Officer, Cape Charles Air Force Station, Cape Charles, Virginia, 8/7/ 58; Commander, U. s. Naval Base, Norfolk, Virginia, 8/8/ 63; Sheriff's Office, Sussex County, postmarked Fort Eustis, Virginia, 7/23/63. Bryant was interviewed on 9A7/ 63 by SA Castles in order to obtain back­ ground information concerning him in order to reply to the correspondence from the Sussex County Sheriff's Office and the U. S. Naval Base, Norfolk, Virginia, mentioned above. At the conclusion of the interview, Bryant wanted to know what would be done about the information he furnished SA Castles at which time he was told that the infor­ mation he furnished would be made a matter of record in FBI files. Bryant was subsequently advised by in-absence letter of 9/27/63 that the confidential nature of our files would preclude complying with his request (the copy of SA Castles' memorandum concerning his interview with Bryant.) It appears that the reference to the FBI on page 6 of Bryant's manuscript is not completely true. However, it has the effect of leavililg the wrong impression; the FBI was not investigating 1EryaIJ.t but was merely interviewing him in order to respond to inquiries directed to us from other agencies. SA Castles did not interview Bryant merely for the purpose of writing ""a memorandum for the files"" but that his interview of Bryant would be made a matter of record in FBI files. Also, the phraseology used by Bryant regarding SA Castles' reference to the confidential nature of FBI files could be misleading. These points should.be brought to the attention of the Department of Defense. That Bryant's manuscript on UFO be returned to the Department of Defense · by our liaison representative with that agency at which time that agency can be informed that the FBI does not agree with Bryant's portrayal of his interview by the FBI or his misrepresentation of the Bureau's role in investigating of UFO. However, the Depart­ \ ment of Defense should not attribute these comments to the FBI and we are deferrin g to their judgments as to authorizing publication of the article. (.#.>.. '-""' -(':)~' l_ - ✓ ~ - ""'-· --f,ft' -.,;,J IF' T-S C.H.U.LENGE THE UFO CENSORS Larry W. Bryant Before you see this article -in print, it will have been submitted to appropriate Defense Department authori­ ties for security review and clearance. Why? Because, under U. s. Anny regulations, its author is in duty bound to have its contents examined for adherence to accuracy, propriety, and security. And the process applies. not just to this article, but to any others he might write on the military aspect of Unidentified Flying Objects."
72000	73000	"While employed as a Department of the Army civilian, I have been writing for the past six years unofficial critiques of the Federal Government's role in UFO research. I have confronted and withstood the obvious objections to my writing on such a controversial subject (e.g., ""biting the hand that feeds you""), and I ean only say to my detractors: ""Someone must do it. Someone must challenge the UFO censors, assuming they exist."" · Proof of their existence has been offered by at least two of my previously cleared manuscripts and by one that failed to hurdle the review-clearance obstacle. As to exactly how much longer I can speak out freely for what I believe without bringing the censors directly upon my head is your guess. Meantime, if this gets cleared, you may share in this, my latest quasi-official challenge. You will share b¥ becoming informed of the existing policies and metho­ dology of the.Defense Department's public information program -- that part of the program which covers the review­ clearanc.e of manuscripts written for personal publication by the department's employee·s. You will share 1μ my evaluation of the roles played by the Federal Bureau of Investigation and the Army's intelligence body (G-2) in monitoring the UFO research activities or an Army civilian employee. * * * We return first to 195S, to Fort Monroe, Va., head­ quarters of the U.S. Continental Army Command (USCONARC}, where I was employed for two years. As part of my early interest in aerial phenomena, I had an unofficial notic·e published in the Fort Monroe Daily Bulletin for S,eptember I 22, 1958. The notice requested USCONARC personnel to report.. their UFO, sightings to me for analysis. It developed that fulfillment of my request would be in violation of two classifi.ed Army directives covering the official processing of such reports. During my ensuing interrogation by two Army Counter-Intelli gence Corps members at Fort Monroe, I became fully aware that UFO-s, or flying saucers, were being treated with grave respect by our military intelli gence experts; so, I decided to reveal their official, behi nd-the­ scenes attitude to the public, doing so in a lengthy report issued in 1960. The report 1 had taken five months to make the rounds of the review-clearance mill, but.J s finally cleared for publication in February 1960. i. Despite a subsequent admonition from the Civilian Personnel Officer at Fort Monroe to give up my campaign of seeking the truth about UFO secrecy, I have continued to amass evidence against the censors. And the censors still~ ~~....~'1, V persist in making themselves,laiown; to me. It is certainly a vicious cycle of verbal pushing and pulling, with the victor of the conflict being not"
73000	74000	"really mys.elf or the censors but you readers, who represent the general public. * * The next episode concerna a draft newspaper ""letter to the editor"" that I wrote in the spring of 1959, and which I duly submitted to USCONARC for review and clearance. USCONARC declined to clear the manuscript, asserting, among other things, the fol1owing nonconcurrencea: l ·'· (1) ""The ""official censorship, ridicule and silence' as stated are not true, nor is the statement 'conceal vital UFO data't. Instead it would be more correct to state that the policy of the Department of Defense is >) )) not to release UFO data not substantiated bY» wk (2) ""Inference is made of chastism in efforts to obtain information about UFO when in fact the control of such information follows an established policy. The Department of Defense must maintain such controls to insure that data released is based on fact.TM (3) ""Attempts to extract UFO data from this headquarters /USCONARC/ cannot be met. Suggest contact be made with... the U. S&S. Air Force. Any matter received should be considered privileged information and not for release to the public. (4) ""The statements contained herein are not an attempt at 'censorship*. The Army encourages its... personnel to speak and write, as long as they stick to the facts, do not reveal classified iniormation, and meet standards of propriety."" Shortly after I transferred from Fort Monroe to the U. S. Army Transportation School at Fort Eustis, Va., I again pulled my end of our tug of war. I wanted to squelch rumors that UFO's were secret terrestrial weapons. Pursuing this angle, I wrote privately to the Combat Development agency at Eustis on March 13, 1960, and asked whether =h= they had been engaged in producing or testi.ng a saucerlike craft during the 1952 sighting crisis. I never got an answer; instead the post G-2, Col. Frank O. Adams, summoned me to hia office and instructed me to explain the motives £or my inquiry. After assuring Col. Adams that I had not intended to undermine local security measures, but had merely posed an honest question, he recommended I be more prudent in the future. Here, we mustn't reproach Col. Adams too severely, because his job was to abide by the military intelligence axiom of ""never underestimate a potential enem.y.n This axiom. no doubt inspired the following Eustis pol~cy, a po-licy which was probably the basis for Col. Adams's investigation: ""A great part of the information sought by people who do not have the best interests of the United States at heart. is obtained from unclassi­ fied sources through apparently innocent requests. Any unusual request for information concernin g the installation, our personnel, or other"
74000	75000	"data, should be brought to the attention of the Assistant Chief l of Staff, G-2."" J You may see nqw that the sources as well as the fruits of my UFO research are subject to scrutiny by all interested authorities. This fact became even clearer several months -5- ago when I was finishing the groundwork for my recently published article, ""A Hard Look at UFO News Management,"" 4 which was cleared by the Defense Department on October 10, 1963. Here is how it began. On July 23, 1963, I wrote to the Sheriff of Sussex County, Va., requesting any UFO sighting data that he might possess. While on duty at Fort Eustis the afternoon.of September 17, I received a 10-minute visit from local FBI agent John S. Castles. Not only did Mr. Castles inquire about the Sussex letter, but also about a similar letter I sent on August 8, 1963, to the Commander of the Norfolk (Va.) Naval Base. Upon furnishing Mr. Castles the information he desired on my Civil Service position 'and my UFO writings, I asked if it were customary for the FBI to interrogate anybody who expresses an interest in UFO's. He said no, that since his office was queried by the addressees of the two letters he was just seeking information on'which he could write a ""memorandum for the files."" Mr. Castles volunteered the following: ""If the FBI has any such data /on UFO sightings/, it is probably of an intelligence nature and thus would be unavailable to the public and to private individuals."" | Again, the ""authorities"" have shown a serious, persuasive concern about the writings of a private citizen on objects which supposedly do not warrant such attention -=- objects which, officially, are identifiable for the most part as natural aerial phenomena or some other familiar, harmless manifestation. How can the over-all review-clearance system be manipulated by the UFO censors? Take as an authoritative answer the following excerpt from a letter written to me by a local USAF official: "",.. Chapter 4h, Section B, paragraph 2a(7), of Air Force Manual 190-l,, 6 June 1960, says in part: 'When the » « e« Manuscript concerns military subjects, national, or foreign affairs, it will be submitted to SAF-OI to review for accuracy, propriety... and to obtain final clearance from the Department of Defense. This policy applies to Air Force active duty personnel, retired personnel, civilian employees, and members of the civilian components.' SAF-OI is the symbol for the Office of Information, Secretary of the Air Force. ""Another directive, Air Force Regulation 200-2, governs activities as they relate to Unidentified Flying Objects. This regulation says only that base Information Officers may examine manuscripts which are submitted to"
